Tweet ID,Original Text,Cleaned Text,Filtered Tokens,Stemmed Tokens,Lemmatized Tokens
1465004529858924547,despotism almost defined tired democracy fatigue falls community citizens less inclined that eternal vigilance which truly been called price liberty they prefer only single sentinel watch city while they sleep,despotism almost defined tired democracy fatigue falls community citizens less inclined that eternal vigilance which truly been called price liberty they prefer only single sentinel watch city while they sleep,despotism almost defined tired democracy fatigue falls community citizens less inclined that eternal vigilance which truly been called price liberty they prefer only single sentinel watch city while they sleep,"['despot', 'almost', 'defin', 'tire', 'democraci', 'fatigu', 'fall', 'commun', 'citizen', 'less', 'inclin', 'that', 'etern', 'vigil', 'which', 'truli', 'been', 'call', 'price', 'liberti', 'they', 'prefer', 'onli', 'singl', 'sentinel', 'watch', 'citi', 'while', 'they', 'sleep']","['despotism', 'almost', 'defined', 'tired', 'democracy', 'fatigue', 'fall', 'community', 'citizen', 'le', 'inclined', 'that', 'eternal', 'vigilance', 'which', 'truly', 'been', 'called', 'price', 'liberty', 'they', 'prefer', 'only', 'single', 'sentinel', 'watch', 'city', 'while', 'they', 'sleep']"
1465004527078236164,they trying throw election,they trying throw election,they trying throw election,"['they', 'tri', 'throw', 'elect']","['they', 'trying', 'throw', 'election']"
1465004526902124551,wisconsin election official calls power grab blatantly partisan coordinated scheme undermine democracy,wisconsin election official calls power grab blatantly partisan coordinated scheme undermine democracy,wisconsin election official calls power grab blatantly partisan coordinated scheme undermine democracy,"['wisconsin', 'elect', 'offici', 'call', 'power', 'grab', 'blatantli', 'partisan', 'coordin', 'scheme', 'undermin', 'democraci']","['wisconsin', 'election', 'official', 'call', 'power', 'grab', 'blatantly', 'partisan', 'coordinated', 'scheme', 'undermine', 'democracy']"
1465004525673193474,lead 2019 general election labour took control social media accounts parliamentary candidates implemented mass blocking accounts discovered blocked least accounts that never even heard interactions,lead 2019 general election labour took control social media accounts parliamentary candidates implemented mass blocking accounts discovered blocked least accounts that never even heard interactions,lead 2019 general election labour took control social media accounts parliamentary candidates implemented mass blocking accounts discovered blocked least accounts that never even heard interactions,"['lead', '2019', 'gener', 'elect', 'labour', 'took', 'control', 'social', 'media', 'account', 'parliamentari', 'candid', 'implement', 'mass', 'block', 'account', 'discov', 'block', 'least', 'account', 'that', 'never', 'even', 'heard', 'interact']","['lead', '2019', 'general', 'election', 'labour', 'took', 'control', 'social', 'medium', 'account', 'parliamentary', 'candidate', 'implemented', 'mass', 'blocking', 'account', 'discovered', 'blocked', 'least', 'account', 'that', 'never', 'even', 'heard', 'interaction']"
1465004506182156288,beta jeete theek haare election,beta jeete theek haare election,beta jeete theek haare election,"['beta', 'jeet', 'theek', 'haar', 'elect']","['beta', 'jeete', 'theek', 'haare', 'election']"
1465004480387239939,table censure motion against could face general election weeks,table censure motion against could face general election weeks,table censure motion against could face general election weeks,"['tabl', 'censur', 'motion', 'against', 'could', 'face', 'gener', 'elect', 'week']","['table', 'censure', 'motion', 'against', 'could', 'face', 'general', 'election', 'week']"
1465004478088679424,mean seeks legislature that would help overturn election results stop normalizing treason death democracy,mean seeks legislature that would help overturn election results stop normalizing treason death democracy,mean seeks legislature that would help overturn election results stop normalizing treason death democracy,"['mean', 'seek', 'legislatur', 'that', 'would', 'help', 'overturn', 'elect', 'result', 'stop', 'normal', 'treason', 'death', 'democraci']","['mean', 'seek', 'legislature', 'that', 'would', 'help', 'overturn', 'election', 'result', 'stop', 'normalizing', 'treason', 'death', 'democracy']"
1465004468471279623,biggest part this story that biden called thank lincoln perverts after election,biggest part this story that biden called thank lincoln perverts after election,biggest part this story that biden called thank lincoln perverts after election,"['biggest', 'part', 'thi', 'stori', 'that', 'biden', 'call', 'thank', 'lincoln', 'pervert', 'after', 'elect']","['biggest', 'part', 'this', 'story', 'that', 'biden', 'called', 'thank', 'lincoln', 'pervert', 'after', 'election']"
1465004468169154568,republican party would probably never another election again therefore this would probably never happen,republican party would probably never another election again therefore this would probably never happen,republican party would probably never another election again therefore this would probably never happen,"['republican', 'parti', 'would', 'probabl', 'never', 'anoth', 'elect', 'again', 'therefor', 'thi', 'would', 'probabl', 'never', 'happen']","['republican', 'party', 'would', 'probably', 'never', 'another', 'election', 'again', 'therefore', 'this', 'would', 'probably', 'never', 'happen']"
1465004457079443456,time cool down diesel price name development govt allowed squeeze blood people high prices makes transport costlier manufacturing cost high round manhgai unemployment well gross misery every where this will tell upon election,time cool down diesel price name development govt allowed squeeze blood people high prices makes transport costlier manufacturing cost high round manhgai unemployment well gross misery every where this will tell upon election,time cool down diesel price name development govt allowed squeeze blood people high prices makes transport costlier manufacturing cost high round manhgai unemployment well gross misery every where this will tell upon election,"['time', 'cool', 'down', 'diesel', 'price', 'name', 'develop', 'govt', 'allow', 'squeez', 'blood', 'peopl', 'high', 'price', 'make', 'transport', 'costlier', 'manufactur', 'cost', 'high', 'round', 'manhgai', 'unemploy', 'well', 'gross', 'miseri', 'everi', 'where', 'thi', 'will', 'tell', 'upon', 'elect']","['time', 'cool', 'down', 'diesel', 'price', 'name', 'development', 'govt', 'allowed', 'squeeze', 'blood', 'people', 'high', 'price', 'make', 'transport', 'costlier', 'manufacturing', 'cost', 'high', 'round', 'manhgai', 'unemployment', 'well', 'gross', 'misery', 'every', 'where', 'this', 'will', 'tell', 'upon', 'election']"
1465004420421193729,loved because would love,loved because would love,loved because would love,"['love', 'becaus', 'would', 'love']","['loved', 'because', 'would', 'love']"
1465004409092382723,hutchinson kevin mccarthy should publicly condemning members breaching civility that important when they cheated last election have buffoon president,hutchinson kevin mccarthy should publicly condemning members breaching civility that important when they cheated last election have buffoon president,hutchinson kevin mccarthy should publicly condemning members breaching civility that important when they cheated last election have buffoon president,"['hutchinson', 'kevin', 'mccarthi', 'should', 'publicli', 'condemn', 'member', 'breach', 'civil', 'that', 'import', 'when', 'they', 'cheat', 'last', 'elect', 'have', 'buffoon', 'presid']","['hutchinson', 'kevin', 'mccarthy', 'should', 'publicly', 'condemning', 'member', 'breaching', 'civility', 'that', 'important', 'when', 'they', 'cheated', 'last', 'election', 'have', 'buffoon', 'president']"
1465004405258964996,same thing that republicans saying same things democrats said before election stop politicizing people that listen either political party health advice like yourself evidently problem,same thing that republicans saying same things democrats said before election stop politicizing people that listen either political party health advice like yourself evidently problem,same thing that republicans saying same things democrats said before election stop politicizing people that listen either political party health advice like yourself evidently problem,"['same', 'thing', 'that', 'republican', 'say', 'same', 'thing', 'democrat', 'said', 'befor', 'elect', 'stop', 'politic', 'peopl', 'that', 'listen', 'either', 'polit', 'parti', 'health', 'advic', 'like', 'yourself', 'evid', 'problem']","['same', 'thing', 'that', 'republican', 'saying', 'same', 'thing', 'democrat', 'said', 'before', 'election', 'stop', 'politicizing', 'people', 'that', 'listen', 'either', 'political', 'party', 'health', 'advice', 'like', 'yourself', 'evidently', 'problem']"
1465004391157669896,yeah have video available internet insurrectionist attempted takedown free fair election ignored clear verbal warnings stop play stupid games stupid prizes,yeah have video available internet insurrectionist attempted takedown free fair election ignored clear verbal warnings stop play stupid games stupid prizes,yeah have video available internet insurrectionist attempted takedown free fair election ignored clear verbal warnings stop play stupid games stupid prizes,"['yeah', 'have', 'video', 'avail', 'internet', 'insurrectionist', 'attempt', 'takedown', 'free', 'fair', 'elect', 'ignor', 'clear', 'verbal', 'warn', 'stop', 'play', 'stupid', 'game', 'stupid', 'prize']","['yeah', 'have', 'video', 'available', 'internet', 'insurrectionist', 'attempted', 'takedown', 'free', 'fair', 'election', 'ignored', 'clear', 'verbal', 'warning', 'stop', 'play', 'stupid', 'game', 'stupid', 'prize']"
